"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.0573403727217087,0.501040872606197,0.112,0.091,1,"Ankrd31","KO_vs_WT"
0.0575001367588882,-0.767229500725009,0.185,0.21,1,"Sntg1","KO_vs_WT"
0.0577518693281771,0.36203970231989,0.141,0.12,1,"Cnnm3","KO_vs_WT"
0.0578739176366263,0.369987626092032,0.107,0.086,1,"Rmi2","KO_vs_WT"
0.057918972435927,0.260684962090355,0.219,0.19,1,"Mon1b","KO_vs_WT"
0.058072951488256,-0.391274780105645,0.24,0.266,1,"Cadps2","KO_vs_WT"
0.0581467916144542,-0.555939823431602,0.083,0.104,1,"Usp18","KO_vs_WT"
0.05829827307974,-0.546825397870659,0.194,0.169,1,"Nagpa","KO_vs_WT"
0.0583575597871658,0.579603869997209,0.133,0.111,1,"1700034P13Rik","KO_vs_WT"
0.0586633339833837,0.619130084215302,0.104,0.084,1,"Gm16867","KO_vs_WT"
0.0594398976572551,-0.372543053779444,0.158,0.133,1,"Trmt61a","KO_vs_WT"
0.0596733042406575,0.543779932138596,0.106,0.086,1,"Fbxl4","KO_vs_WT"
0.0599650239908998,-0.403395094414734,0.214,0.242,1,"Gm6169","KO_vs_WT"
0.0601101786980338,-0.281191846502408,0.215,0.186,1,"1810024B03Rik","KO_vs_WT"
0.0607524292738074,-0.412748870567116,0.881,0.851,1,"Gm26917","KO_vs_WT"
0.0608074646364902,0.628542381656595,0.125,0.105,1,"Zfp472","KO_vs_WT"
0.0610038018944264,-0.548393974256765,0.11,0.132,1,"Slc1a3","KO_vs_WT"
0.0613921528979573,0.27730971576948,0.303,0.275,1,"Rabggta","KO_vs_WT"
0.0619131642949642,0.322829405053292,0.199,0.174,1,"Lrrc49","KO_vs_WT"
0.0626576588523278,-0.43649149102354,0.314,0.336,1,"AC149090.1","KO_vs_WT"
0.0626734380073828,0.387646230507779,0.146,0.124,1,"Rad1","KO_vs_WT"
0.0640458880930842,-0.349962546863745,0.097,0.12,1,"Gm43566","KO_vs_WT"
0.064256164278327,-0.334524845863831,0.7,0.695,1,"Tsc22d4","KO_vs_WT"
0.064407629131919,0.257647219163077,0.292,0.26,1,"G2e3","KO_vs_WT"
0.0652370700479433,0.362878819510254,0.245,0.219,1,"Dcaf17","KO_vs_WT"
0.065443910025973,0.268142006473268,0.2,0.177,1,"Gm20732","KO_vs_WT"
0.0655742373519134,0.285771168025605,0.335,0.297,1,"Gstcd","KO_vs_WT"
0.0661204755127887,0.591288210176099,0.119,0.099,1,"2810407A14Rik","KO_vs_WT"
0.0661634471365022,0.414749590954372,0.172,0.149,1,"Acss2","KO_vs_WT"
0.066406645930906,-0.335282617147791,0.25,0.273,1,"Pard3b","KO_vs_WT"
0.0666870717252603,0.450546690703037,0.13,0.109,1,"Rnf31","KO_vs_WT"
0.0678637554230456,0.281001887928323,0.358,0.329,1,"Ezh1","KO_vs_WT"
0.0681559173379823,-0.49834797952479,0.374,0.332,1,"Cald1","KO_vs_WT"
0.0681571987008571,0.482557197858524,0.316,0.291,1,"Kti12","KO_vs_WT"
0.0682031290349347,-0.323548581487115,0.234,0.205,1,"Rilpl2","KO_vs_WT"
0.0683801828603528,-0.265133676240014,0.348,0.372,1,"Tmem30b","KO_vs_WT"
0.0695505150517298,0.325626880834832,0.133,0.112,1,"Trp53rkb","KO_vs_WT"
0.0707730901996383,0.281458615156215,0.181,0.157,1,"Poglut1","KO_vs_WT"
0.0711575326924083,-0.351780088157365,0.21,0.234,1,"Polr3e","KO_vs_WT"
0.0712804321755155,0.510771078944013,0.191,0.167,1,"C2cd2l","KO_vs_WT"
0.0721202869984032,0.368828532620565,0.223,0.195,1,"Pla2r1","KO_vs_WT"
0.0723318135817093,-0.772692161297047,0.141,0.161,1,"Kcng3","KO_vs_WT"
0.0725138652560823,0.254243685741634,0.409,0.379,1,"Senp3","KO_vs_WT"
0.0726263853376392,0.759299810559147,0.249,0.222,1,"Pcmtd2","KO_vs_WT"
0.0732495149787949,0.350686123230942,0.153,0.13,1,"Zfp120","KO_vs_WT"
0.0735773215295972,0.309517821302587,0.109,0.09,1,"Hs1bp3","KO_vs_WT"
0.0740542092270248,-0.27013883361651,0.196,0.172,1,"Tut1","KO_vs_WT"
0.0741776796666504,-0.648913178799857,0.348,0.368,1,"Serpine1","KO_vs_WT"
0.0751185085164494,-0.669050204610616,0.296,0.323,1,"Acod1","KO_vs_WT"
0.0751530365308064,0.567587655167165,0.169,0.148,1,"Aadac","KO_vs_WT"
0.0752299635955624,0.298890571345571,0.09,0.111,1,"Gpm6b","KO_vs_WT"
0.0756236785933674,0.669820612466745,0.132,0.113,1,"Dhrs9","KO_vs_WT"
0.0759158180632103,-0.585350184433353,0.084,0.103,1,"Taco1","KO_vs_WT"
0.0762821916441041,0.269118982722786,0.305,0.277,1,"Gcnt2","KO_vs_WT"
0.0763540295787123,0.36959642644307,0.134,0.113,1,"Dppa5a","KO_vs_WT"
0.0770312852022297,-1.53140457068312,0.103,0.125,1,"Stfa2l1","KO_vs_WT"
0.0773030786350472,0.524543020165603,0.124,0.103,1,"Rsad1","KO_vs_WT"
0.0783107713529863,0.25154298838855,0.219,0.19,1,"Phyhip","KO_vs_WT"
0.0784249343583487,-0.555856729973017,0.1,0.122,1,"Hdc","KO_vs_WT"
0.0789591625122057,0.264048744543346,0.144,0.122,1,"Pik3c2b","KO_vs_WT"
0.0789651293920345,0.268524261076141,0.212,0.188,1,"Pnpo","KO_vs_WT"
0.07903024514828,0.300364929180267,0.271,0.245,1,"Tmem241","KO_vs_WT"
0.0792621109225208,-0.29830922119568,0.097,0.118,1,"Sh2b2","KO_vs_WT"
0.0797176668904673,-0.650355690855672,0.295,0.321,1,"Col12a1","KO_vs_WT"
0.0797729472703267,0.396717350627845,0.123,0.103,1,"Ano3","KO_vs_WT"
0.0799608422811696,0.625559708753748,0.187,0.162,1,"1110051M20Rik","KO_vs_WT"
0.0802177226234655,-0.350581720563506,0.312,0.278,1,"Snx10","KO_vs_WT"
0.0805482209132513,0.636266387849215,0.111,0.092,1,"Lmo1","KO_vs_WT"
0.080569758928945,-0.448921340357362,0.114,0.136,1,"Nsun5","KO_vs_WT"
0.0832810554316029,-1.89961161238633,0.158,0.181,1,"Cd52","KO_vs_WT"
0.0833562657834061,0.28779524402259,0.115,0.095,1,"Adrb1","KO_vs_WT"
0.0835705199976068,0.255661066084062,0.188,0.165,1,"Mtm1","KO_vs_WT"
0.0839942656519092,0.323869226123954,0.227,0.202,1,"Fahd1","KO_vs_WT"
0.0843912889304662,0.349198222715764,0.109,0.09,1,"Ofcc1","KO_vs_WT"
0.0847665116240438,-0.579946071505766,0.371,0.336,1,"Patl1","KO_vs_WT"
0.0850640976054799,0.51308034624841,0.2,0.177,1,"Mettl4","KO_vs_WT"
