"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
1.12296626293308e-27,0.253749265906571,0.357,0.292,2.80966158985856e-23,"Arid3a","KO_vs_WT"
1.47127203198486e-27,0.274277521096436,0.354,0.288,3.68112262402612e-23,"Tmprss13","KO_vs_WT"
3.48754950753424e-27,0.308708339344847,0.713,0.651,8.72584886785067e-23,"Cpeb4","KO_vs_WT"
3.86581338528027e-27,0.758116736078925,0.14,0.096,9.67226508997123e-23,"Il1f8","KO_vs_WT"
3.91255912089891e-27,0.489438750048415,0.387,0.331,9.78922292048906e-23,"Akr1b8","KO_vs_WT"
5.78789140781917e-27,0.302117955674329,0.623,0.567,1.44813043023636e-22,"Desi1","KO_vs_WT"
1.03473831360062e-26,0.42828612007475,0.412,0.344,2.58891526062875e-22,"Oasl1","KO_vs_WT"
1.17781804921547e-26,0.278198174733685,0.487,0.422,2.94690075913711e-22,"Glmp","KO_vs_WT"
1.79059388846133e-26,0.584147476444453,0.167,0.12,4.48006590893024e-22,"Atp1b1","KO_vs_WT"
1.89330006326614e-26,0.361103294456761,0.369,0.309,4.73703675829189e-22,"Cd99l2","KO_vs_WT"
1.95514976096602e-26,0.278133223662504,0.605,0.542,4.89178470193698e-22,"Rreb1","KO_vs_WT"
2.51173775186504e-26,0.426702031822568,0.159,0.112,6.28436785516632e-22,"Castor2","KO_vs_WT"
3.02342497218047e-26,0.499053944565249,0.195,0.145,7.56460928039552e-22,"Sema3e","KO_vs_WT"
4.92724168310323e-26,0.35117520395471,0.373,0.312,1.23279586911243e-21,"Cpn1","KO_vs_WT"
5.04650045799919e-26,0.380786536400628,0.509,0.451,1.2626344145914e-21,"Rhou","KO_vs_WT"
5.48877122059772e-26,0.35756484350581,0.433,0.373,1.37329055939355e-21,"Rab24","KO_vs_WT"
5.63252384773339e-26,0.524688820801842,0.182,0.132,1.40925746670289e-21,"Aif1l","KO_vs_WT"
6.2086858638393e-26,0.514202939769157,0.189,0.14,1.55341320313259e-21,"Klk8","KO_vs_WT"
6.37912293130009e-26,0.327092419518989,0.338,0.273,1.59605655741128e-21,"Rnf181","KO_vs_WT"
8.41910086869336e-26,0.298012909602079,0.279,0.219,2.10645903734708e-21,"Gnpda2","KO_vs_WT"
1.08590927085416e-25,-0.408826076823921,0.412,0.451,2.71694499567711e-21,"Adtrp","KO_vs_WT"
1.12354196308371e-25,0.350353535908039,0.336,0.27,2.81110199163545e-21,"Hspb8","KO_vs_WT"
1.19550620390463e-25,0.252080261111517,0.269,0.21,2.99115652216938e-21,"Usf1","KO_vs_WT"
1.29156218854576e-25,0.271801940947802,0.374,0.307,3.2314885957415e-21,"Pink1","KO_vs_WT"
1.36064108266067e-25,-0.425256536984182,0.322,0.376,3.40432398881699e-21,"Apoc1","KO_vs_WT"
1.49495069342625e-25,0.266677688432686,0.554,0.487,3.74036663495249e-21,"Cyb5r4","KO_vs_WT"
1.60547366935297e-25,0.338582463682531,0.255,0.2,4.01689512072114e-21,"Gpr137b","KO_vs_WT"
1.77329244215373e-25,0.326086382243561,0.578,0.514,4.43677769026863e-21,"Crip2","KO_vs_WT"
2.26541492111201e-25,0.3031121092313,0.3,0.241,5.66806813262226e-21,"Tmco4","KO_vs_WT"
5.12708447033158e-25,0.251596834868172,0.524,0.451,1.28279653447696e-20,"1810058I24Rik","KO_vs_WT"
5.13341280577247e-25,0.388927222352835,0.508,0.454,1.28437988400427e-20,"Fam102b","KO_vs_WT"
5.4065326903065e-25,0.267719288278579,0.566,0.508,1.35271447911469e-20,"Tmem51","KO_vs_WT"
5.68259548446676e-25,0.377738977609499,0.237,0.184,1.42178539021358e-20,"Barx2","KO_vs_WT"
5.93505814250045e-25,0.655922175960138,0.11,0.072,1.48495154725361e-20,"Krt78","KO_vs_WT"
8.35123764128004e-25,0.378306778275483,0.172,0.125,2.08947965784826e-20,"Epg5","KO_vs_WT"
9.87229437990798e-25,0.381426756944862,0.324,0.266,2.47004805385298e-20,"Ppp1r18","KO_vs_WT"
1.438874476229e-24,0.31120074633321,0.257,0.201,3.60006393952495e-20,"Slc29a3","KO_vs_WT"
1.4554253615088e-24,0.365721880327393,0.507,0.451,3.64147425449501e-20,"Frk","KO_vs_WT"
1.92559857531755e-24,0.278029720139221,0.539,0.478,4.81784763544451e-20,"Tmem159","KO_vs_WT"
