"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.852247408097993,0.356109054423204,0.424,0.494,1,"Eif4h","KO_vs_WT"
0.853369179430844,0.308506275813402,0.373,0.403,1,"Vps13a","KO_vs_WT"
0.854539640977203,1.14107608340329,0.203,0.208,1,"Fgf2","KO_vs_WT"
0.854539640977203,0.406136245196156,0.203,0.208,1,"Dock9","KO_vs_WT"
0.854905859439051,-0.36952447570386,0.254,0.26,1,"Pard3","KO_vs_WT"
0.855058564584256,0.567628165914888,0.136,0.13,1,"Anapc4","KO_vs_WT"
0.855058564584256,0.415708230459323,0.136,0.13,1,"Plekhj1","KO_vs_WT"
0.855579724467034,0.256354261799662,0.186,0.182,1,"Atg16l1","KO_vs_WT"
0.855654864637596,0.434864403914276,0.237,0.26,1,"Csgalnact2","KO_vs_WT"
0.855930259094323,0.65705705271239,0.153,0.182,1,"Arhgap26","KO_vs_WT"
0.857024541141466,0.29229053626297,0.441,0.506,1,"Aebp2","KO_vs_WT"
0.85797857636353,0.292349645642151,0.458,0.519,1,"Mrpl20","KO_vs_WT"
0.85838805950372,-0.252910061971446,0.186,0.169,1,"Leprot","KO_vs_WT"
0.859010184199706,0.250428846704775,0.102,0.117,1,"Prex1","KO_vs_WT"
0.859010184199706,0.289161613383967,0.102,0.117,1,"Tgfbi","KO_vs_WT"
0.860189284069307,0.296075963933842,0.237,0.26,1,"Ugp2","KO_vs_WT"
0.860466248240811,-0.330114017166312,0.119,0.13,1,"Sema4b","KO_vs_WT"
0.860683873174965,0.259519852858422,0.186,0.182,1,"Shc1","KO_vs_WT"
0.860912964759738,0.440325456527051,0.136,0.13,1,"Polr3c","KO_vs_WT"
0.861207015520997,-0.483878528376282,0.136,0.143,1,"Mbtps2","KO_vs_WT"
0.861344696577513,0.250738304368567,0.373,0.442,1,"Snhg12","KO_vs_WT"
0.863075641535351,0.257007645092097,0.203,0.234,1,"Ndufs2","KO_vs_WT"
0.863843054413294,0.979143544408675,0.119,0.143,1,"Zfyve28","KO_vs_WT"
0.864015872998313,0.401405753841646,0.932,0.948,1,"Prdx1","KO_vs_WT"
