"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.51653838630786,-0.342707604689111,0.117,0.129,1,"Zfp24","KO_vs_WT"
0.516727332124579,-0.404574280703944,0.119,0.129,1,"Mpg","KO_vs_WT"
0.517413375153157,-0.408089662237454,0.138,0.152,1,"Mrpl1","KO_vs_WT"
0.518050843894126,-0.492537072738781,0.107,0.118,1,"Tfdp2","KO_vs_WT"
0.518904297127974,-0.393618481579072,0.093,0.105,1,"Snx25","KO_vs_WT"
0.519159722932004,-0.383830355558787,0.497,0.504,1,"Gm20234","KO_vs_WT"
0.520890002991196,-0.441818328957105,0.195,0.204,1,"Guk1","KO_vs_WT"
0.523015678498417,-0.265600802949142,0.107,0.118,1,"Gm36486","KO_vs_WT"
0.523772928682013,-0.597992454229564,0.328,0.325,1,"Tmem80","KO_vs_WT"
0.524021198315981,-0.352976252471405,0.164,0.143,1,"Snhg18","KO_vs_WT"
0.524486812842221,0.324377538069016,0.102,0.091,1,"Rps6ka1","KO_vs_WT"
0.525097513749051,-0.405763691858099,0.269,0.275,1,"Ckap5","KO_vs_WT"
0.525317696979453,-0.560934572812664,0.116,0.127,1,"Uri1","KO_vs_WT"
0.525962861131925,-0.265481229405724,0.259,0.273,1,"Ppp1r13b","KO_vs_WT"
0.527661390825523,-0.442370347563529,0.138,0.149,1,"Ints13","KO_vs_WT"
0.527925961408718,-0.401616117882386,0.15,0.129,1,"Tbc1d9b","KO_vs_WT"
0.52867266463871,0.363141108953908,0.141,0.127,1,"Ppp1r8","KO_vs_WT"
0.528729104407348,-0.503376113096507,0.122,0.132,1,"Xpo4","KO_vs_WT"
0.530057039475566,-0.719266203084638,0.138,0.118,1,"Car13","KO_vs_WT"
0.531746239116979,-0.306449788167478,0.141,0.154,1,"Tep1","KO_vs_WT"
0.531976096051655,-0.337805190119048,0.097,0.107,1,"D830050J10Rik","KO_vs_WT"
0.532894535866088,-0.262760583234653,0.14,0.152,1,"Adprhl2","KO_vs_WT"
0.533687656482102,0.381477256593095,0.203,0.19,1,"Ylpm1","KO_vs_WT"
0.533905309788383,-0.387909669268757,0.107,0.118,1,"Stk32c","KO_vs_WT"
0.534003747129023,-0.252796019163116,0.562,0.515,1,"Hs3st1","KO_vs_WT"
0.534091576092437,0.289293908700202,0.216,0.196,1,"Atg10","KO_vs_WT"
0.534407928328706,-0.66816277661253,0.098,0.11,1,"Pcsk6","KO_vs_WT"
0.534828445429825,0.453989600984226,0.148,0.132,1,"Fn1","KO_vs_WT"
