"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.0775089697893085,-0.2671865423306,0.184,0.226,1,"Dnmt1","KO_vs_WT"
0.0777593688302558,-0.319128591932834,0.108,0.144,1,"Pcgf6","KO_vs_WT"
0.0778963155302641,0.250004164306853,0.121,0.09,1,"Epb41l4a","KO_vs_WT"
0.0780128110439187,-0.562375186722607,0.092,0.123,1,"Nedd1","KO_vs_WT"
0.0780544504803647,0.598489270281094,0.186,0.15,1,"Garem1","KO_vs_WT"
0.0780675940435493,0.310802194862419,0.629,0.621,1,"Arl5b","KO_vs_WT"
0.0780837076324528,-0.279844908914604,0.099,0.133,1,"Whamm","KO_vs_WT"
0.0781046883049923,0.644950840120116,0.121,0.091,1,"Map3k12","KO_vs_WT"
0.078348945120251,0.617599542109451,0.14,0.109,1,"Gga1","KO_vs_WT"
0.0786414679568846,0.348710773479563,0.244,0.211,1,"Ggcx","KO_vs_WT"
0.0787554809737719,0.471225930518618,0.151,0.118,1,"Zfp318","KO_vs_WT"
0.079090575175145,0.282089201470543,0.664,0.661,1,"Chka","KO_vs_WT"
0.0790980204694907,0.341236575724096,0.312,0.27,1,"Snx27","KO_vs_WT"
0.0791994868907828,-0.494535108516886,0.11,0.145,1,"Stx2","KO_vs_WT"
0.0795488187173006,0.2633478435413,0.539,0.523,1,"Sbno2","KO_vs_WT"
0.079655752425598,0.739168383621614,0.108,0.081,1,"Dvl2","KO_vs_WT"
0.0799167224177767,0.433207096711198,0.151,0.117,1,"Triap1","KO_vs_WT"
0.080033436404633,-0.36560190890588,0.244,0.289,1,"Timm44","KO_vs_WT"
0.0802721328308103,-0.307351691993966,0.176,0.219,1,"Tmem120a","KO_vs_WT"
0.080652540069873,0.408159108655976,0.248,0.213,1,"Gps1","KO_vs_WT"
0.0807564608653824,0.478445535701703,0.158,0.124,1,"Trp53inp2","KO_vs_WT"
0.0813840816524363,0.458613237006047,0.116,0.087,1,"Musk","KO_vs_WT"
